Year,Rk,School,Conf,AP Rank,W,L,OSRS,DSRS,SRS,Off,Def,Off,Def,Off,Def,Off,Def
2018,71,Middle Tennessee State,CUSA (East),,8,6,1.28,-0.64,0.65,,,,,,,,
2018,72,North Texas,CUSA (West),,9,4,1.51,-0.93,0.58,,,,,,,,
2018,73,Tennessee,SEC (East),,5,7,-3.21,3.59,0.39,,,,,,,,
2018,74,Virginia Tech,ACC (Coastal),,6,7,3.51,-3.88,-0.37,,,,,,,,
2018,75,Florida International,CUSA (East),,9,4,0.32,-0.85,-0.53,,,,,,,,
2018,76,Arizona,Pac-12 (South),,5,7,2.69,-3.27,-0.57,,,,,,,,
2018,77,Toledo,MAC (West),,7,6,7.26,-7.95,-0.70,,,,,,,,
2018,78,Miami (OH),MAC (East),,6,6,1.18,-1.90,-0.73,,,,,,,,
2018,79,Tulane,American (West),,7,6,-2.86,2.00,-0.86,,,,,,,,
2018,80,Eastern Michigan,MAC (West),,7,6,-1.30,0.14,-1.16,,,,,,,,
2018,81,Colorado,Pac-12 (South),,5,7,-1.51,0.34,-1.17,,,,,,,,
2018,82,Nevada,MWC (West),,8,5,-1.31,-0.32,-1.62,,,,,,,,
2018,83,Florida State,ACC (Atlantic),,5,7,-1.22,-0.45,-1.67,,,,,,,,
2018,84,Air Force,MWC (Mountain),,5,7,0.47,-2.19,-1.72,,,,,,,,
2018,85,Northern Illinois,MAC (West),,8,6,-5.55,3.63,-1.92,,,,,,,,
2018,86,UCLA,Pac-12 (South),,3,9,1.68,-3.87,-2.19,,,,,,,,
2018,87,Louisiana,Sun Belt (West),,7,7,4.76,-7.23,-2.46,,,,,,,,
2018,88,Florida Atlantic,CUSA (East),,5,7,1.02,-3.75,-2.73,,,,,,,,
2018,89,San Diego State,MWC (West),,7,6,-7.68,4.36,-3.32,,,,,,,,
2018,90,Wyoming,MWC (Mountain),,6,6,-9.14,5.69,-3.45,,,,,,,,
2018,91,Southern Mississippi,CUSA (West),,6,5,-4.20,0.02,-4.18,,,,,,,,
2018,92,Arkansas,SEC (West),,2,10,-3.67,-0.96,-4.63,,,,,,,,
2018,93,North Carolina,ACC (Coastal),,2,9,2.63,-7.38,-4.75,,,,,,,,
2018,94,Louisiana Tech,CUSA (West),,8,5,-5.29,0.51,-4.78,,,,,,,,
2018,95,Kansas,Big 12,,3,9,-3.30,-1.56,-4.86,,,,,,,,
2018,96,Western Michigan,MAC (West),,7,6,0.29,-5.22,-4.92,,,,,,,,
2018,97,SMU,American (West),,5,7,2.39,-7.77,-5.38,,,,,,,,
2018,98,Louisiana-Monroe,Sun Belt (West),,6,6,-3.05,-2.45,-5.50,,,,,,,,
2018,99,Illinois,Big Ten (West),,4,8,-0.15,-5.90,-6.05,,,,,,,,
2018,100,Hawaii,MWC (West),,8,6,4.32,-10.45,-6.13,,,,,,,,
2018,101,South Florida,American (East),,7,6,-1.11,-5.17,-6.28,,,,,,,,
2018,102,Navy,American (West),,3,10,-2.77,-4.32,-7.09,,,,,,,,
2018,103,Charlotte,CUSA (East),,5,7,-6.35,-0.98,-7.33,,,,,,,,
2018,104,Liberty,Ind,,6,6,0.36,-9.49,-9.12,,,,,,,,
2018,105,Coastal Carolina,Sun Belt (East),,5,7,-2.63,-6.55,-9.17,,,,,,,,
2018,106,Rutgers,Big Ten (East),,1,11,-11.77,2.12,-9.65,,,,,,,,
2018,107,Tulsa,American (West),,3,9,-6.97,-2.77,-9.74,,,,,,,,
2018,108,Louisville,ACC (Atlantic),,2,10,-3.61,-6.23,-9.84,,,,,,,,
2018,109,Nevada-Las Vegas,MWC (West),,4,8,-0.68,-9.30,-9.98,,,,,,,,
2018,110,Ball State,MAC (West),,4,8,-5.40,-5.10,-10.49,,,,,,,,
2018,111,Oregon State,Pac-12 (North),,2,10,0.63,-11.49,-10.86,,,,,,,,
2018,112,Massachusetts,Ind,,4,8,2.36,-13.42,-11.06,,,,,,,,
2018,113,East Carolina,American (East),,3,9,-7.93,-3.15,-11.08,,,,,,,,
2018,114,New Mexico,MWC (Mountain),,3,9,-3.64,-7.66,-11.30,,,,,,,,
2018,115,Akron,MAC (East),,4,8,-9.64,-2.02,-11.66,,,,,,,,
2018,116,Colorado State,MWC (Mountain),,3,9,-5.35,-7.39,-12.74,,,,,,,,
2018,117,Old Dominion,CUSA (East),,4,8,-2.40,-10.47,-12.87,,,,,,,,
2018,118,San Jose State,MWC (West),,1,11,-5.60,-7.33,-12.93,,,,,,,,
2018,119,South Alabama,Sun Belt (West),,3,9,-5.30,-8.26,-13.56,,,,,,,,
2018,120,Western Kentucky,CUSA (East),,3,9,-9.34,-4.78,-14.11,,,,,,,,
2018,121,Georgia State,Sun Belt (East),,2,10,-4.95,-9.46,-14.41,,,,,,,,
2018,122,Texas State,Sun Belt (West),,3,9,-9.84,-4.66,-14.50,,,,,,,,
2018,123,Kent State,MAC (East),,2,10,-7.93,-7.13,-15.05,,,,,,,,
2018,124,Bowling Green State,MAC (East),,3,9,-6.03,-9.09,-15.11,,,,,,,,
2018,125,Central Michigan,MAC (West),,1,11,-13.25,-2.51,-15.76,,,,,,,,
2018,126,UTSA,CUSA (West),,3,9,-13.77,-2.63,-16.40,,,,,,,,
2018,127,New Mexico State,Ind,,3,9,-4.85,-12.74,-17.59,,,,,,,,
2018,128,Connecticut,American (East),,1,11,-7.24,-11.76,-18.99,,,,,,,,
2018,129,Rice,CUSA (West),,2,11,-11.13,-8.05,-19.18,,,,,,,,
2018,130,UTEP,CUSA (West),,1,11,-12.53,-10.34,-22.88,,,,,,,,
2019,1,Ohio State,Big Ten (East),3,13,1,14.04,13.36,27.39,,,,,,,,
2019,2,LSU,SEC (West),1,15,0,18.80,7.00,25.80,,,,,,,,
2019,3,Alabama,SEC (West),8,11,2,13.02,8.09,21.11,,,,,,,,
2019,4,Clemson,ACC (Atlantic),2,14,1,5.67,15.37,21.04,,,,,,,,
2019,5,Wisconsin,Big Ten (West),11,10,4,5.48,12.25,17.73,,,,,,,,
2019,6,Georgia,SEC (East),4,12,2,2.74,14.90,17.64,,,,,,,,
2019,7,Penn State,Big Ten (East),9,11,2,5.84,11.50,17.34,,,,,,,,
2019,8,Notre Dame,Ind,12,11,2,5.97,11.25,17.22,,,,,,,,
2019,9,Oregon,Pac-12 (North),5,12,2,6.30,10.72,17.02,,,,,,,,
2019,10,Auburn,SEC (West),14,9,4,5.92,10.34,16.26,,,,,,,,
2019,11,Oklahoma,Big 12,7,12,2,12.84,2.95,15.79,,,,,,,,
2019,12,Michigan,Big Ten (East),18,9,4,7.40,8.10,15.50,,,,,,,,
2019,13,Florida,SEC (East),6,11,2,4.83,10.38,15.22,,,,,,,,
2019,14,Utah,Pac-12 (South),16,11,3,1.16,13.70,14.86,,,,,,,,
2019,15,Iowa,Big Ten (West),15,10,3,0.60,14.00,14.60,,,,,,,,
2019,16,Memphis,American (West),17,12,2,13.46,0.20,13.66,,,,,,,,
2019,17,Navy,American (West),20,11,2,7.13,5.47,12.60,,,,,,,,
2019,18,Washington,Pac-12 (North),,8,5,4.24,8.14,12.38,,,,,,,,
2019,19,Texas,Big 12,25,8,5,10.76,1.42,12.18,,,,,,,,
2019,20,Baylor,Big 12,13,11,3,4.33,7.79,12.12,,,,,,,,
2019,21,Minnesota,Big Ten (West),10,11,2,9.23,2.50,11.73,,,,,,,,
2019,22,UCF,American (East),24,10,3,11.48,0.11,11.59,,,,,,,,
2019,23,Appalachian State,Sun Belt (East),19,13,1,6.97,4.52,11.49,,,,,,,,
2019,24,Cincinnati,American (East),21,11,3,1.13,9.73,10.87,,,,,,,,
2019,25,Air Force,MWC (Mountain),22,11,2,3.58,6.89,10.47,,,,,,,,
2019,26,Texas A&M,SEC (West),,8,5,3.06,6.95,10.02,,,,,,,,
2019,27,SMU,American (West),,10,3,14.74,-5.72,9.02,,,,,,,,
2019,28,Boise State,MWC (Mountain),23,12,2,4.18,4.76,8.94,,,,,,,,
2019,29,USC,Pac-12 (South),,8,5,10.40,-1.53,8.87,,,,,,,,
2019,30,Louisiana,Sun Belt (West),,11,3,2.45,6.23,8.68,,,,,,,,
2019,31,Florida Atlantic,CUSA (East),,11,3,4.52,3.76,8.28,,,,,,,,
2019,32,Iowa State,Big 12,,7,6,6.42,1.49,7.92,,,,,,,,
2019,33,Oklahoma State,Big 12,,8,5,5.82,1.56,7.39,,,,,,,,
2019,34,Kansas State,Big 12,,8,5,1.19,5.84,7.02,,,,,,,,
2019,35,North Carolina,ACC (Coastal),,7,6,5.95,0.43,6.38,,,,,,,,
2019,36,Virginia,ACC (Coastal),,9,5,5.89,0.40,6.29,,,,,,,,
2019,37,Michigan State,Big Ten (East),,7,6,-0.23,6.29,6.06,,,,,,,,
2019,38,Kentucky,SEC (East),,8,5,-0.26,6.18,5.92,,,,,,,,
2019,39,Indiana,Big Ten (East),,8,5,3.73,2.06,5.79,,,,,,,,
2019,40,Texas Christian,Big 12,,5,7,2.67,2.59,5.27,,,,,,,,
2019,41,Tennessee,SEC (East),,8,5,-0.20,5.33,5.13,,,,,,,,
2019,42,Mississippi State,SEC (West),,6,7,3.51,1.37,4.87,,,,,,,,
2019,43,Arizona State,Pac-12 (South),,8,5,-0.21,4.93,4.72,,,,,,,,
2019,44,Tulane,American (West),,7,6,2.61,1.37,3.98,,,,,,,,
2019,45,Washington State,Pac-12 (North),,6,7,9.65,-5.79,3.86,,,,,,,,
2019,46,California,Pac-12 (North),,8,5,-3.76,7.15,3.39,,,,,,,,
2019,47,Virginia Tech,ACC (Coastal),,8,5,3.48,-0.11,3.37,,,,,,,,
2019,48,Wake Forest,ACC (Atlantic),,8,5,4.75,-1.52,3.23,,,,,,,,
2019,49,Louisville,ACC (Atlantic),,8,5,8.44,-5.34,3.09,,,,,,,,
2019,50,Missouri,SEC (East),,6,6,-2.29,5.17,2.88,,,,,,,,
2019,51,Nebraska,Big Ten (West),,5,7,2.91,-0.25,2.67,,,,,,,,
2019,52,Ole Miss,SEC (West),,4,8,1.16,1.07,2.24,,,,,,,,
2019,53,Oregon State,Pac-12 (North),,5,7,6.03,-4.02,2.01,,,,,,,,
2019,54,Miami (FL),ACC (Coastal),,6,7,-3.58,5.55,1.97,,,,,,,,
2019,55,Florida State,ACC (Atlantic),,6,7,2.21,-0.43,1.78,,,,,,,,
2019,56,San Diego State,MWC (West),,10,3,-10.00,11.69,1.69,,,,,,,,
2019,57,Buffalo,MAC (East),,8,5,-0.11,1.54,1.44,,,,,,,,
2019,58,South Carolina,SEC (East),,4,8,-0.86,2.20,1.34,,,,,,,,
2019,59,Wyoming,MWC (Mountain),,8,5,-3.26,4.60,1.33,,,,,,,,
2019,60,Temple,American (East),,8,5,-2.23,3.45,1.22,,,,,,,,
2019,61,BYU,Ind,,7,6,1.50,-0.65,0.85,,,,,,,,
2019,62,Pitt,ACC (Coastal),,8,5,-4.49,5.09,0.60,,,,,,,,
2019,63,Tulsa,American (West),,4,8,0.92,-0.49,0.43,,,,,,,,
2019,64,Western Kentucky,CUSA (East),,9,4,-2.90,3.20,0.31,,,,,,,,
2019,65,Hawaii,MWC (West),,10,5,6.07,-5.88,0.19,,,,,,,,
2019,66,Duke,ACC (Coastal),,5,7,-1.52,1.63,0.11,,,,,,,,
2019,67,Colorado,Pac-12 (South),,5,7,-0.09,0.07,-0.02,,,,,,,,
2019,68,Georgia Southern,Sun Belt (East),,7,6,-1.53,1.46,-0.07,,,,,,,,
2019,69,Illinois,Big Ten (West),,6,7,2.21,-2.29,-0.08,,,,,,,,
2019,70,Boston College,ACC (Atlantic),,6,7,3.29,-3.66,-0.37,,,,,,,,
2019,71,Houston,American (West),,4,8,3.31,-3.72,-0.41,,,,,,,,
2019,72,Purdue,Big Ten (West),,4,8,4.13,-4.65,-0.52,,,,,,,,
2019,73,Marshall,CUSA (East),,8,5,-1.46,0.92,-0.54,,,,,,,,
2019,74,UCLA,Pac-12 (South),,4,8,3.38,-3.93,-0.55,,,,,,,,
2019,75,Texas Tech,Big 12,,4,8,2.01,-2.66,-0.65,,,,,,,,
2019,76,Louisiana Tech,CUSA (West),,10,3,-0.46,-0.59,-1.05,,,,,,,,
2019,77,Western Michigan,MAC (West),,7,6,0.16,-1.93,-1.77,,,,,,,,
2019,78,Arkansas State,Sun Belt (West),,8,5,5.03,-6.81,-1.78,,,,,,,,
2019,79,Utah State,MWC (Mountain),,7,6,0.97,-2.89,-1.93,,,,,,,,
2019,80,Stanford,Pac-12 (North),,4,8,-2.36,-0.02,-2.38,,,,,,,,
2019,81,Ohio,MAC (East),,7,6,3.68,-6.38,-2.70,,,,,,,,
2019,82,Syracuse,ACC (Atlantic),,5,7,-0.75,-2.03,-2.79,,,,,,,,
2019,83,Southern Mississippi,CUSA (West),,7,6,-2.65,-0.25,-2.90,,,,,,,,
2019,84,West Virginia,Big 12,,5,7,-3.55,0.62,-2.92,,,,,,,,
2019,85,Central Michigan,MAC (West),,8,6,0.83,-3.82,-2.98,,,,,,,,
2019,86,Miami (OH),MAC (East),,8,6,-2.63,-0.40,-3.03,,,,,,,,
2019,87,Northwestern,Big Ten (West),,3,9,-9.93,6.81,-3.13,,,,,,,,
2019,88,Maryland,Big Ten (East),,3,9,-5.71,2.53,-3.18,,,,,,,,
2019,89,South Florida,American (East),,4,8,-6.62,3.36,-3.26,,,,,,,,
2019,90,Ball State,MAC (West),,5,7,4.33,-7.85,-3.51,,,,,,,,
2019,91,Kent State,MAC (East),,7,6,1.30,-5.49,-4.19,,,,,,,,
2019,92,Army,Ind,,5,8,-5.18,0.94,-4.23,,,,,,,,
2019,93,Arizona,Pac-12 (South),,4,8,2.33,-6.57,-4.25,,,,,,,,
2019,94,Fresno State,MWC (West),,4,8,1.10,-5.64,-4.53,,,,,,,,
2019,95,UAB,CUSA (West),,9,5,-5.89,1.29,-4.60,,,,,,,,
2019,96,Louisiana-Monroe,Sun Belt (West),,5,7,4.13,-9.05,-4.92,,,,,,,,
2019,97,Troy,Sun Belt (East),,5,7,4.10,-9.10,-5.01,,,,,,,,
2019,98,Liberty,Ind,,8,5,0.29,-5.98,-5.70,,,,,,,,
2019,99,Kansas,Big 12,,3,9,-1.79,-3.94,-5.73,,,,,,,,
2019,100,San Jose State,MWC (West),,5,7,3.25,-9.33,-6.08,,,,,,,,
2019,101,Middle Tennessee State,CUSA (East),,4,8,-0.60,-5.51,-6.11,,,,,,,,
2019,102,Arkansas,SEC (West),,2,10,-2.60,-3.98,-6.58,,,,,,,,
2019,103,Georgia State,Sun Belt (East),,7,6,3.11,-9.72,-6.61,,,,,,,,
2019,104,Colorado State,MWC (Mountain),,4,8,0.74,-7.58,-6.84,,,,,,,,
2019,105,Charlotte,CUSA (East),,7,6,0.71,-7.58,-6.88,,,,,,,,
2019,106,Coastal Carolina,Sun Belt (East),,5,7,-2.26,-4.76,-7.02,,,,,,,,
2019,107,Eastern Michigan,MAC (West),,6,7,0.18,-7.68,-7.50,,,,,,,,
2019,108,North Carolina State,ACC (Atlantic),,4,8,-7.68,-0.14,-7.82,,,,,,,,
2019,109,Florida International,CUSA (East),,6,7,-5.18,-3.01,-8.19,,,,,,,,
2019,110,Georgia Tech,ACC (Coastal),,3,9,-5.23,-3.27,-8.49,,,,,,,,
2019,111,Nevada,MWC (West),,7,6,-7.30,-1.34,-8.64,,,,,,,,
2019,112,Toledo,MAC (West),,6,6,-3.08,-5.68,-8.76,,,,,,,,
2019,113,North Texas,CUSA (West),,4,8,-0.46,-9.01,-9.47,,,,,,,,
2019,114,East Carolina,American (East),,4,8,-1.03,-8.82,-9.85,,,,,,,,
2019,115,Northern Illinois,MAC (West),,5,7,-7.34,-2.67,-10.01,,,,,,,,
2019,116,Vanderbilt,SEC (East),,3,9,-8.23,-2.05,-10.28,,,,,,,,
2019,117,Rice,CUSA (West),,3,9,-9.98,-0.48,-10.46,,,,,,,,
2019,118,Rutgers,Big Ten (East),,2,10,-10.92,-0.24,-11.16,,,,,,,,
2019,119,Nevada-Las Vegas,MWC (West),,4,8,-3.54,-8.01,-11.55,,,,,,,,
2019,120,South Alabama,Sun Belt (West),,2,10,-10.05,-2.23,-12.28,,,,,,,,
2019,121,Texas State,Sun Belt (West),,3,9,-9.65,-2.73,-12.38,,,,,,,,
2019,122,New Mexico,MWC (Mountain),,2,10,-5.40,-8.30,-13.70,,,,,,,,
2019,123,UTSA,CUSA (West),,4,8,-6.61,-7.47,-14.08,,,,,,,,
2019,124,Connecticut,American (East),,2,10,-8.30,-6.53,-14.83,,,,,,,,
2019,125,Bowling Green State,MAC (East),,3,9,-13.70,-2.38,-16.08,,,,,,,,
2019,126,New Mexico State,Ind,,2,10,-7.24,-9.63,-16.86,,,,,,,,
2019,127,Old Dominion,CUSA (East),,1,11,-12.05,-5.07,-17.12,,,,,,,,
2019,128,UTEP,CUSA (West),,1,11,-10.11,-12.99,-23.10,,,,,,,,
2019,129,Akron,MAC (East),,0,12,-20.57,-6.07,-26.64,,,,,,,,
2019,130,Massachusetts,Ind,,1,11,-9.28,-20.68,-29.95,,,,,,,,
